V1,V2
SP1,CDKN1A
SP1,APC2
SP1,GNAZ
SP1,P2RX6
SP1,NMU
SP1,COL4A2
SP1,CSAG1
SP1,EPO
SP1,FZD2
SP1,FGF21
SP1,MYEOV
SP1,APOB
SP1,MAGEA2
SP1,MAGEA3
SP1,MAGEB2
SP1,FXYD1
SP1,BUB1
SP1,TNNI3
SP1,RECQL5
SP1,PTEN
SP1,LEP
SP1,CHEK2
SP1,EGFR
SP1,FABP6
SP1,CASP14
SP1,IGFL3
SP1,MMP10
SP1,DLK2
SP1,CDK6
SP1,HSPB6
SP1,COMP
SP1,LIPE
SP1,NBN
SP1,OXTR
SP1,MAP2K1
SP1,BAX
SP1,CCND1
SP1,CA9
SP1,FAM83D
SP1,RTBDN
SP1,WIF1
SP1,RTN4RL1
SP1,RAD54L
SP1,PIK3R1
SP1,NQO2
SP1,MMP11
SP1,HRAS
SP1,HIST1H2AM
SP1,HCN2
SP1,GADD45B
SP1,FZD4
SP1,FGF5
SP1,DUSP13
SP1,DLL1
SP1,CENPA
SP1,HIST1H2BO
SP1,EMX1
SP1,VGF
SP1,WNT5A
SP1,DCK
SP1,IGF1R
SP1,TOP2A
SP1,RASSF7
SP1,LPL
SP1,KLK3
SP1,KIF2C
SP1,HIST2H3C
SP1,GMPS
SP1,FZD9
SP1,FZD10
SP1,FANCM
SP1,EXO1
SP1,CDK4
SP1,TROAP
SP1,UBE2C
SP1,SHC1
SP1,CDC25C
SP1,HMMR
SP1,TFR2
SP1,KREMEN2
SP1,GLYAT
SP1,FZD7
SP1,FZD5
SP1,AKT1
SP1,FGFR1
SP1,ITGA7
SP1,MAGEA6
SP1,PCK1
SP1,RDH5
SP1,AXIN2
SP1,SHC2
SP1,DVL2
SP1,SCT
SP1,CYP1A1
SP1,ERBB2
SP1,KIF1A
SP1,MMP9
SP1,KIT
SP1,MTOR
SP1,XRCC3
SP1,ADRA1A
SP1,NRAS
SP1,DVL3
SP1,DIO1
SP1,EDN3
SP1,ADIPOQ
SP1,SPDYC
SP1,TMEM151A
SP1,GPR180
SP1,MUC2
SP1,GAL3ST2
SP1,LRP5
SP1,EIF4E1B
SP1,FGF17
SP1,PITRM1
SP1,ORM2
SP1,ORM1
SP1,LGALS12
SP1,SLC19A3
SP1,SERF1A
SP1,SEL1L2
SP1,LHCGR
SP1,LGALS9B
SP1,CYP3A4
SP1,COL11A1
SP1,CHRNA6
SP1,CCL24
SP1,ATP1A3
SP1,ACACB
SP1,PLAC1
SP1,SLC5A8
SP2,ZNF143
SP2,PPARG
SP2,POU2F1
SP2,RFX1
SP2,NFE2L1
SP2,GNAZ
SP2,CENPA
SP2,MMP9
SP2,MTOR
SPI1,BRCA1
SPI1,SREBF1
SPI1,SREBF2
SPI1,SRF
SPI1,STAT3
SPI1,TAF7
SPI1,TBP
SPI1,ZEB1
SPI1,TFAP2A
SPI1,TFAP2C
SPI1,NR2C2
SPI1,USF1
SPI1,USF2
SPI1,SMC3
SPI1,BCLAF1
SPI1,TP53
SPI1,STAT5A
SPI1,STAT4
SPI1,REL
SPI1,POU2F1
SPI1,PAX6
SPI1,NFKB2
SPI1,MYB
SPI1,CEBPA
SPI1,ATF4
SPI1,ATF2
SPI1,ATF1
SPI1,ZBTB6
SPI1,RFX1
SPI1,PATZ1
SPI1,MAPK1
SPI1,KLF12
SPI1,IRF7
SPI1,HLF
SPI1,CREBBP
SPI1,CDC5L
SPI1,ATF7
SPI1,ATF6
SPI1,ATF5
SPI1,ASCL1
SPI1,HES1
SPI1,MYT1
SPI1,NCOA1
SPI1,NCOA3
SPI1,NOTCH4
SPI1,RAD51
SPI1,RB1
SPI1,E2F8
SPI1,RB1CC1
SPI1,CEACAM5
SPI1,CES1
SPI1,PRAME
SPI1,CEACAM6
SPI1,THAP1
SPI1,PPM1D
SPI1,DLK1
SPI1,EPO
SPI1,HEPACAM
SPI1,FXYD1
SPI1,AOC3
SPI1,RECQL5
SPI1,INHBA
SPI1,G0S2
SPI1,CHEK2
SPI1,A2ML1
SPI1,CASP14
SPI1,IGFL3
SPI1,MMP10
SPI1,PLK1
SPI1,DLK2
SPI1,HSPB6
SPI1,COMP
SPI1,NBN
SPI1,WNT7A
SPI1,DGAT2
SPI1,WNT8A
SPI1,NAT1
SPI1,GSK3B
SPI1,PBK
SPI1,NEK2
SPI1,KIF18B
SPI1,IGFBP6
SPI1,CDH1
SPI1,MS4A7
SPI1,MMP9
SPI1,CASP8
SPI1,TNNT1
SPI1,CD36
SPI1,DQX1
SPI1,PKHD1L1
SPI1,FHL1
SPI1,TGFB3
SPI1,GAL3ST2
SPI1,PIK3R2
SPI1,PPBP
SPI1,KCNA2
SPI1,ELANE
SPI1,C11orf65
SPI1,CLEC4G
BRCA1,SRF
BRCA1,STAT1
BRCA1,STAT2
BRCA1,STAT3
BRCA1,TAF1
BRCA1,TAL1
BRCA1,TBP
BRCA1,TCF4
BRCA1,TCF12
BRCA1,USF1
BRCA1,USF2
BRCA1,YY1
BRCA1,MAFK
BRCA1,BHLHE40
BRCA1,CCNT2
BRCA1,HMGN3
BRCA1,TP53
BRCA1,STAT5A
BRCA1,RELA
BRCA1,ELK1
BRCA1,CREB1
BRCA1,SMAD4
BRCA1,SMAD3
BRCA1,POU2F1
BRCA1,ATF2
BRCA1,ATF1
BRCA1,AR
BRCA1,JUNB
BRCA1,IRF7
BRCA1,FOXC1
BRCA1,DDIT3
BRCA1,CREBBP
BRCA1,CDC5L
BRCA1,BRCA2
BRCA1,BACH1
BRCA1,ATF7
BRCA1,ARNT
BRCA1,AHR
BRCA1,ATM
BRCA1,BARD1
BRCA1,BRIP1
BRCA1,DDB2
BRCA1,HDAC1
BRCA1,NCOA3
BRCA1,RAD51
BRCA1,RB1
BRCA1,THAP1
BRCA1,MAP2K2
BRCA1,CDC20
BRCA1,CDKN1A
BRCA1,CHEK2
BRCA1,EGFR
BRCA1,NBN
BRCA1,CCND1
BRCA1,IGF1
BRCA1,IGF1R
BRCA1,TOP2A
BRCA1,CDK4
BRCA1,ASPM
BRCA1,GADD45A
BRCA1,AKT1
BRCA1,CYP1A1
SREBF1,SREBF2
SREBF1,TFAP2A
SREBF1,TFAP2C
SREBF1,USF1
SREBF1,USF2
SREBF1,YY1
SREBF1,SMC3
SREBF1,PPARG
SREBF1,STAT6
SREBF1,CEBPA
SREBF1,ATF4
SREBF1,ATF2
SREBF1,ATF1
SREBF1,AR
SREBF1,CLEC5A
SREBF1,MIF
SREBF1,MAPK3
SREBF1,MAPK1
SREBF1,ESR2
SREBF1,CREBBP
SREBF1,BPTF
SREBF1,BACH1
SREBF1,ATF7
SREBF1,ATF6
SREBF1,ATF5
SREBF1,HES1
SREBF1,NOTCH4
SREBF1,FOXJ1
SREBF1,KLF15
SREBF1,LHX2
SREBF1,APOB
SREBF1,ANLN
SREBF1,RECQL5
SREBF1,PAX7
SREBF1,FABP6
SREBF1,CCND1
SREBF1,TNXB
SREBF1,WNT10A
SREBF1,SHC4
SREBF1,FGF1
SREBF1,C14orf180
SREBF1,DCK
SREBF1,IGF1R
SREBF1,HTR1D
SREBF1,PCK1
SREBF1,RDH5
SREBF1,DVL2
SREBF1,HES5
SREBF1,SGK2
SREBF1,PVALB
SREBF1,DEPDC1
SREBF1,PDK4
SREBF1,ACACB
SREBF1,GNAT3
SREBF1,ABCA8
SREBF2,USF2
SREBF2,YY1
SREBF2,SMC3
SREBF2,RELA
SREBF2,PPARG
SREBF2,CREB1
SREBF2,STAT6
SREBF2,SMAD3
SREBF2,REL
SREBF2,CEBPA
SREBF2,ATF4
SREBF2,ATF2
SREBF2,NFIL3
SREBF2,MAPK3
SREBF2,MAPK1
SREBF2,CREBBP
SREBF2,BPTF
SREBF2,BACH1
SREBF2,HES1
SREBF2,NOTCH4
SREBF2,KLF15
SREBF2,LHX2
SREBF2,ANLN
SREBF2,RECQL5
SREBF2,PAX7
SREBF2,FABP6
SREBF2,CCND1
SREBF2,TNXB
SREBF2,WNT10A
SREBF2,SHC4
SREBF2,FGF1
SREBF2,C14orf180
SREBF2,DCK
SREBF2,IGF1R
SREBF2,HTR1D
SREBF2,RDH5
SREBF2,DVL2
SREBF2,HES5
SREBF2,PVALB
SREBF2,DEPDC1
SREBF2,PDK4
SREBF2,GNAT3
SREBF2,ABCA8
SRF,TBP
SRF,TCF4
SRF,ZEB1
SRF,TFAP2A
SRF,TFAP2C
SRF,FOSL1
SRF,STAT5A
SRF,RELA
SRF,ELK1
SRF,CREB1
SRF,PAX6
SRF,LEF1
SRF,EGR3
SRF,EGR2
SRF,TCF7
SRF,TCF3
SRF,RXRG
SRF,PBX1
SRF,NR2F2
SRF,NR2F1
SRF,NKX2-2
SRF,MIF
SRF,MEIS1
SRF,MAPK1
SRF,JUNB
SRF,HOXA9
SRF,FOSB
SRF,CTNNB1
SRF,CREBBP
SRF,ATF6
SRF,GATA4
SRF,NCOA1
SRF,NCOA3
SRF,CEACAM5
SRF,CES1
SRF,PRAME
SRF,CEACAM6
SRF,CDKN1A
SRF,P2RX6
SRF,ADH1B
SRF,MYEOV
SRF,ITIH2
SRF,FXYD1
SRF,RECQL5
SRF,NNAT
SRF,GBX2
SRF,GADD45G
SRF,CASP14
SRF,IGFL3
SRF,MMP10
SRF,HSPB6
SRF,SORBS1
SRF,RAD54L
SRF,FGF8
SRF,CSMD3
SRF,WNT5A
SRF,PKMYT1
SRF,RUNDC1
SRF,PALB2
SRF,OXCT1
SRF,MS4A15
SRF,SYT5
SRF,KRAS
SRF,RDH5
SRF,ASPA
SRF,MMP9
SRF,CASP8
SRF,DQX1
SRF,FGF10
SRF,IL17B
SRF,RAF1
SRF,PLIN4
SRF,TRDN
SRF,FHL1
SRF,KLHL31
SRF,OR2B6
SRF,MYH11
SRF,CLEC3A
STAT1,STAT2
STAT1,STAT3
STAT1,TAF1
STAT1,TAL1
STAT1,TCF4
STAT1,TFAP2C
STAT1,FOSL1
STAT1,BCLAF1
STAT1,TP53
STAT1,STAT5A
STAT1,RELA
STAT1,ELK1
STAT1,STAT6
STAT1,VSX2
STAT1,SOS2
STAT1,RXRG
STAT1,MEIS1
STAT1,MAPK1
STAT1,LMO2
STAT1,IRF7
STAT1,FOSB
STAT1,E2F7
STAT1,CREBBP
STAT1,ATF7
STAT1,EGF
STAT1,CES1
STAT1,PRAME
STAT1,CEACAM6
STAT1,CDKN1A
STAT1,P2RX6
STAT1,MYEOV
STAT1,ITIH2
STAT1,MAGEC2
STAT1,FXYD1
STAT1,EGFR
STAT1,HPD
STAT1,BAK1
STAT1,BAX
STAT1,CCND1
STAT1,WNT4
STAT1,PYGM
STAT1,PPP2R2C
STAT1,KY
STAT1,IGF1
STAT1,GRM4
STAT1,GFAP
STAT1,CXCL11
STAT1,BMPR1B
STAT1,WNT5A
STAT1,PALB2
STAT1,KIF4A
STAT1,FANCC
STAT1,KIF14
STAT1,FLT1
STAT1,FGF2
STAT1,AKT1
STAT1,PYDC1
STAT1,MMP9
STAT1,KIT
STAT1,MMP13
STAT1,TRPM3
STAT1,TGFB3
STAT1,CXCL10
STAT1,UCHL5
STAT1,HHATL
STAT2,STAT3
STAT2,TAL1
STAT2,TCF4
STAT2,ZEB1
STAT2,TFAP2C
STAT2,BCLAF1
STAT2,STAT5A
STAT2,PPARG
STAT2,ELK1
STAT2,STAT6
STAT2,POU2F1
STAT2,VSX2
STAT2,RXRG
STAT2,MEIS1
STAT2,IRF7
STAT2,CREBBP
STAT2,ATF7
STAT2,HDAC1
STAT2,PRAME
STAT2,CEACAM6
STAT2,FXYD1
STAT2,CCND1
STAT2,PYGM
STAT2,PPP2R2C
STAT2,KY
STAT2,IGF1
STAT2,GFAP
STAT2,BMPR1B
STAT2,WNT5A
STAT2,KIF4A
STAT2,TRPM3
STAT2,TGFB3
STAT2,HHATL
STAT3,TAL1
STAT3,TCF4
STAT3,TFAP2A
STAT3,TFAP2C
STAT3,NR2C2
STAT3,USF1
STAT3,NANOG
STAT3,BHLHE40
STAT3,BCLAF1
STAT3,TP53
STAT3,STAT5A
STAT3,RELA
STAT3,CREB1
STAT3,STAT4
STAT3,SMAD4
STAT3,RORA
STAT3,POU2F1
STAT3,HNF1A
STAT3,CEBPA
STAT3,ATF4
STAT3,ATF2
STAT3,ATF1
STAT3,AR
STAT3,TGIF1
STAT3,TCF7L2
STAT3,TCF7
STAT3,SOS1
STAT3,POU3F1
STAT3,NR2F2
STAT3,NFIL3
STAT3,CLEC5A
STAT3,MAPK3
STAT3,MAPK1
STAT3,JUNB
STAT3,ESR2
STAT3,E2F3
STAT3,DDIT3
STAT3,CREBBP
STAT3,ATF7
STAT3,ATF6
STAT3,ATF5
STAT3,ASCL1
STAT3,FOXM1
STAT3,HDAC1
STAT3,HES1
STAT3,NCOA1
STAT3,CEACAM5
STAT3,CEACAM6
STAT3,CDKN1A
STAT3,CXCL2
STAT3,RECQL5
STAT3,SAA2
STAT3,PTEN
STAT3,LEP
STAT3,G0S2
STAT3,CHEK2
STAT3,CCL11
STAT3,EGFR
STAT3,CASP14
STAT3,IGFL3
STAT3,MMP10
STAT3,DLK2
STAT3,OXTR
STAT3,DTL
STAT3,PHB
STAT3,CCND1
STAT3,WNT3
STAT3,PYGM
STAT3,IL20
STAT3,IGF1
STAT3,GFAP
STAT3,FGF1
STAT3,CSF3
STAT3,BMPR1B
STAT3,WNT5A
STAT3,IGF1R
STAT3,RET
STAT3,KIF4A
STAT3,CDK4
STAT3,AKT2
STAT3,KIF20A
STAT3,SHC1
STAT3,FLT1
STAT3,FGF2
STAT3,AKT1
STAT3,CDH1
STAT3,TIMP4
STAT3,HES5
STAT3,MMP9
STAT3,MMP1
STAT3,KIT
STAT3,MTOR
STAT3,HPSE2
STAT3,TGFB3
STAT3,TSLP
STAT3,HHATL
TAF1,TAF7
TAF1,TBP
TAF1,TFAP2A
TAF1,USF1
TAF1,YY1
TAF1,ZNF143
TAF1,BCLAF1
TAF1,TP53
TAF1,STAT5A
TAF1,RELA
TAF1,ATF4
TAF1,AR
TAF1,XBP1
TAF1,TOPORS
TAF1,CLEC5A
TAF1,MAPK1
TAF1,JUNB
TAF1,E2F3
TAF1,CTNNB1
TAF1,ASCL1
TAF1,RB1
TAF1,CES1
TAF1,PRAME
TAF1,CDKN1A
TAF1,DLK1
TAF1,COL4A2
TAF1,CSAG1
TAF1,HEPACAM
TAF1,MYEOV
TAF1,MAGEA2
TAF1,MAGEA3
TAF1,MAGEC2
TAF1,FXYD1
TAF1,RBP4
TAF1,PTEN
TAF1,CASP14
TAF1,CCND1
TAF1,FAM83D
TAF1,HIST1H2AM
TAF1,GADD45B
TAF1,HIST1H2BO
TAF1,GADD45A
TAF1,UCHL5
TAF1,LRP6
TAF7,TCF12
TAF7,TFAP2A
TAF7,SETDB1
TAF7,E2F2
TAF7,E2F7
TAF7,E2F5
TAF7,E2F3
TAF7,AHR
TAF7,PRAME
TAF7,DLK1
TAF7,EPO
TAF7,CCND1
TAF7,HIST1H2AM
TAF7,HIST1H2BO
TAF7,KIF2C
TAF7,HIST1H3H
TAF7,HIST1H3G
TAL1,TBP
TAL1,TCF4
TAL1,ZEB1
TAL1,TCF12
TAL1,STAT5A
TAL1,STAT6
TAL1,STAT4
TAL1,SMAD3
TAL1,NFKB2
TAL1,MYB
TAL1,HNF1A
TAL1,CEBPA
TAL1,TCF3
TAL1,RFX1
TAL1,MAPK3
TAL1,MAPK1
TAL1,LMO2
TAL1,HLF
TAL1,FOXO3
TAL1,FOXJ2
TAL1,FOXF2
TAL1,FOXD1
TAL1,DDIT3
TAL1,ATM
TAL1,HDAC1
TAL1,EGF
TAL1,CES1
TAL1,ALDH4A1
TAL1,DLK1
TAL1,LHX2
TAL1,EPO
TAL1,HEPACAM
TAL1,ITIH2
TAL1,FXYD1
TAL1,RBP4
TAL1,AOC3
TAL1,INHBA
TAL1,CDK6
TAL1,HSPB6
TAL1,MYOC
TAL1,HIST1H2AM
TAL1,GDF10
TAL1,DLL3
TAL1,DLL1
TAL1,HIST1H2BO
TAL1,DLL4
TAL1,TFR2
TAL1,KRAS
TAL1,ITGA7
TAL1,EPB42
TAL1,DQX1
TAL1,GPD1
TAL1,LGALS12
TAL1,KLB
TAL1,FZD6
TBP,TFAP2C
TBP,YY1
TBP,BCLAF1
TBP,TP53
TBP,STAT5A
TBP,RELA
TBP,CREB1
TBP,REL
TBP,POU2F1
TBP,PAX6
TBP,MYB
TBP,LEF1
TBP,EGR3
TBP,EGR2
TBP,CEBPA
TBP,ATF4
TBP,AR
TBP,POU3F2
TBP,PBX1
TBP,PATZ1
TBP,LMO2
TBP,JUNB
TBP,HOXA9
TBP,HLF
TBP,FOXO4
TBP,FOXF2
TBP,BACH1
TBP,AHR
TBP,ASCL1
TBP,HES1
TBP,NCOA1
TBP,NCOA3
TBP,RB1
TBP,CEACAM5
TBP,CES1
TBP,CEACAM6
TBP,ALDH4A1
TBP,CDKN1A
TBP,GNAZ
TBP,DLK1
TBP,CSAG1
TBP,EPO
TBP,HEPACAM
TBP,MYEOV
TBP,APOB
TBP,ITIH2
TBP,MAGEA2
TBP,MAGEA3
TBP,BUB1
TBP,AOC3
TBP,RECQL5
TBP,ZIC5
TBP,LEP
TBP,GADD45G
TBP,CASP14
TBP,MMP10
TBP,DLK2
TBP,HSPB6
TBP,RTBDN
TBP,NPR1
TBP,MMP11
TBP,JAG1
TBP,HIST1H2AM
TBP,GRM4
TBP,GADD45B
TBP,CRHBP
TBP,ATOH8
TBP,HIST1H2BO
TBP,WNT5A
TBP,WNT9A
TBP,HOXC12
TBP,HIST2H3C
TBP,HIST1H3H
TBP,MTDH
TBP,DES
TBP,CPLX2
TBP,CCL7
TBP,CYP1A1
TBP,CGA
TBP,MMP13
TBP,HIST1H3G
TBP,HBB
TBP,HPSE2
TBP,TRDN
TBP,MYH1
TBP,MYOM1
TBP,KLHL1
TBP,PPBP
TBP,MYH11
TBP,FGF23
TBP,FGF19
TBP,COL10A1
TCF4,ZEB1
TCF4,YY1
TCF4,BHLHE40
TCF4,STAT5A
TCF4,STAT6
TCF4,STAT4
TCF4,SMAD3
TCF4,POU2F1
TCF4,PAX6
TCF4,LEF1
TCF4,HNF1A
TCF4,EGR3
TCF4,E2F2
TCF4,CEBPA
TCF4,ATF2
TCF4,AR
TCF4,ZBTB6
TCF4,TOPORS
TCF4,TGIF1
TCF4,TCF7L2
TCF4,TCF7
TCF4,POU3F3
TCF4,POU3F2
TCF4,POU3F1
TCF4,PAX2
TCF4,PATZ1
TCF4,NFYC
TCF4,MZF1
TCF4,MEIS1
TCF4,KLF12
TCF4,HOXB13
TCF4,HOXA9
TCF4,FOXO4
TCF4,FOXJ2
TCF4,FOXF2
TCF4,FOXD1
TCF4,FOXC1
TCF4,E2F7
TCF4,E2F5
TCF4,E2F3
TCF4,DDIT3
TCF4,CUX1
TCF4,CTNNB1
TCF4,CDC5L
TCF4,ALX1
TCF4,ASCL1
TCF4,HDAC1
TCF4,HES1
TCF4,NOTCH3
TCF4,EGF
TCF4,THAP1
TCF4,LHX2
TCF4,CSAG1
TCF4,FZD2
TCF4,MYEOV
TCF4,APOB
TCF4,ITIH2
TCF4,MAGEA2
TCF4,MAGEA3
TCF4,MAGEB2
TCF4,FXYD1
TCF4,BUB1
TCF4,CDC42BPA
TCF4,RECQL5
TCF4,PTEN
TCF4,INHBA
TCF4,CNTNAP2
TCF4,CDK6
TCF4,CCND1
TCF4,CDC73
TCF4,RTBDN
TCF4,WNT4
TCF4,MYOC
TCF4,GDF10
TCF4,DLL1
TCF4,ATOH8
TCF4,ACVR1C
TCF4,DLL4
TCF4,AKT2
TCF4,SHC1
TCF4,CSNK1A1
TCF4,CPLX2
TCF4,ITGA7
TCF4,AXIN2
TCF4,B3GALT1
TCF4,FGF18
TCF4,GPD1
TCF4,FZD6
ZEB1,SMAD3
ZEB1,PAX6
ZEB1,EGR3
ZEB1,E2F2
ZEB1,CEBPA
ZEB1,AR
ZEB1,XBP1
ZEB1,VSX2
ZEB1,RREB1
ZEB1,POU3F1
ZEB1,NR2F2
ZEB1,NFE2L1
ZEB1,LMO2
ZEB1,IRF7
ZEB1,HOXA9
ZEB1,FOXO4
ZEB1,E2F7
ZEB1,E2F5
ZEB1,E2F3
ZEB1,BACH1
ZEB1,HIF3A
ZEB1,NCOA3
ZEB1,LIN28A
ZEB1,CEACAM5
ZEB1,CEACAM6
ZEB1,COL4A2
ZEB1,ZIC5
ZEB1,PTEN
ZEB1,CASP14
ZEB1,IGFL3
ZEB1,DLK2
ZEB1,PDE1C
ZEB1,BAK1
ZEB1,WNT4
ZEB1,WNT10A
ZEB1,SCUBE2
ZEB1,NPY2R
ZEB1,JAG1
ZEB1,HRAS
ZEB1,CAPN9
ZEB1,BMPR1B
ZEB1,RASSF7
ZEB1,HMMR
ZEB1,PIK3R3
ZEB1,KREMEN2
ZEB1,WNT2B
ZEB1,CSNK1A1
ZEB1,HS3ST4
ZEB1,CDH1
ZEB1,KIT
ZEB1,FGF16
ZEB1,GPD1
ZEB1,NDST4
ZEB1,WNT2
ZEB1,FGF20
ZEB1,FGF23
ZEB1,PALM2
ZEB1,HSPB7
ZEB1,HEPN1
ZEB1,FZD1
TCF12,TFAP2A
TCF12,USF1
TCF12,MAFK
TCF12,BHLHE40
TCF12,CCNT2
TCF12,BCLAF1
TCF12,PPARG
TCF12,CREB1
TCF12,PAX6
TCF12,TCF3
TCF12,POU3F3
TCF12,POU3F2
TCF12,PAX2
TCF12,NR2F2
TCF12,NR2F1
TCF12,NKX2-2
TCF12,CLEC5A
TCF12,MEIS1
TCF12,JUNB
TCF12,IRF7
TCF12,HOXA9
TCF12,FOXF2
TCF12,FOXD1
TCF12,CREBBP
TCF12,ASCL1
TCF12,GATA4
TCF12,NCOA3
TCF12,PITX1
TCF12,SIX3
TCF12,CEACAM5
TCF12,CEACAM6
TCF12,LHX2
TCF12,APOB
TCF12,MSH2
TCF12,RECQL5
TCF12,PAX7
TCF12,A2ML1
TCF12,CASP14
TCF12,IGFL3
TCF12,MMP10
TCF12,DLK2
TCF12,HSPB6
TCF12,WNT7A
TCF12,VIT
TCF12,LHX1
TCF12,CAPN9
TCF12,FEZF2
TCF12,PCK1
TCF12,CDH1
TCF12,FBXO40
TFAP2A,TFAP2C
TFAP2A,XRCC4
TFAP2A,YY1
TFAP2A,ZNF143
TFAP2A,FOSL1
TFAP2A,BHLHE40
TFAP2A,SMC3
TFAP2A,TP53
TFAP2A,PPARG
TFAP2A,ELK1
TFAP2A,CREB1
TFAP2A,SMAD3
TFAP2A,REL
TFAP2A,POU2F1
TFAP2A,NFKB2
TFAP2A,NFIC
TFAP2A,MYB
TFAP2A,EGR3
TFAP2A,E2F2
TFAP2A,CEBPA
TFAP2A,ATF2
TFAP2A,TGIF1
TFAP2A,TFAP4
TFAP2A,TCF3
TFAP2A,SOS1
TFAP2A,PAX2
TFAP2A,NR2F2
TFAP2A,NFYC
TFAP2A,NFIL3
TFAP2A,KLF12
TFAP2A,JUNB
TFAP2A,HOXA9
TFAP2A,FOXO4
TFAP2A,FOXO1
TFAP2A,FOXF2
TFAP2A,CUX1
TFAP2A,CTNNB1
TFAP2A,ATF7
TFAP2A,ATF5
TFAP2A,ARNT
TFAP2A,APC
TFAP2A,DDB2
TFAP2A,HES1
TFAP2A,HEY2
TFAP2A,INSM1
TFAP2A,NOTCH3
TFAP2A,RAD51
TFAP2A,RB1
TFAP2A,TLX3
TFAP2A,THAP1
TFAP2A,CDC20
TFAP2A,CDKN1A
TFAP2A,PPM1D
TFAP2A,DLK1
TFAP2A,LHX2
TFAP2A,MAGEC2
TFAP2A,ANLN
TFAP2A,TNNI3
TFAP2A,PTEN
TFAP2A,NNAT
TFAP2A,EXT1
TFAP2A,CHEK2
TFAP2A,EGFR
TFAP2A,CDK6
TFAP2A,NBN
TFAP2A,OXTR
TFAP2A,CCND1
TFAP2A,TNXB
TFAP2A,WNT1
TFAP2A,WNT7A
TFAP2A,WNT11
TFAP2A,CA9
TFAP2A,CDC73
TFAP2A,FAM83D
TFAP2A,RTBDN
TFAP2A,WNT7B
TFAP2A,WNT3A
TFAP2A,PENK
TFAP2A,NPR1
TFAP2A,NDC80
TFAP2A,MMP11
TFAP2A,LHX1
TFAP2A,JAG1
TFAP2A,HRAS
TFAP2A,HCN2
TFAP2A,GFAP
TFAP2A,DUSP13
TFAP2A,CSMD3
TFAP2A,CSF3
TFAP2A,CFD
TFAP2A,BRAF
TFAP2A,ABCD2
TFAP2A,DCK
TFAP2A,NUSAP1
TFAP2A,RRM2
TFAP2A,WNT9A
TFAP2A,PRC1
TFAP2A,PKMYT1
TFAP2A,IGF1R
TFAP2A,CDCA7
TFAP2A,TOP2A
TFAP2A,SLC6A4
TFAP2A,NOTCH1
TFAP2A,NEK2
TFAP2A,KIF4A
TFAP2A,HOXC12
TFAP2A,HIST2H3C
TFAP2A,DLL4
TFAP2A,XRCC2
TFAP2A,CDC25C
TFAP2A,PMS2
TFAP2A,PIK3R3
TFAP2A,DVL1
TFAP2A,WNT2B
TFAP2A,ITPKA
TFAP2A,HTR1D
TFAP2A,FZD5
TFAP2A,RDH5
TFAP2A,CDH1
TFAP2A,TIMP4
TFAP2A,CYP1A1
TFAP2A,CGA
TFAP2A,ERBB2
TFAP2A,MMP9
TFAP2A,KIT
TFAP2A,IGFBP5
TFAP2A,S100P
TFAP2A,ADRA1A
TFAP2A,NRAS
TFAP2A,FRAT2
TFAP2A,CD36
TFAP2A,DQX1
TFAP2A,WNT6
TFAP2A,NEIL3
TFAP2A,TGFB3
TFAP2A,UCHL5
TFAP2A,MUC2
TFAP2A,MSLN
TFAP2A,LRP5
TFAP2A,PITRM1
TFAP2A,LHCGR
TFAP2A,CYP3A4
TFAP2A,ATP1A3
TFAP2A,PIK3R2
TFAP2A,ELANE
TFAP2A,TMEM215
TFAP2A,SLC7A10
TFAP2A,RIMS4
TFAP2A,CD300LG
TFAP2C,ZNF143
TFAP2C,BHLHE40
TFAP2C,TP53
TFAP2C,PPARG
TFAP2C,ELK1
TFAP2C,STAT6
TFAP2C,STAT4
TFAP2C,REL
TFAP2C,POU2F1
TFAP2C,NFKB2
TFAP2C,NFIC
TFAP2C,ATF2
TFAP2C,TGIF1
TFAP2C,RFX1
TFAP2C,POU3F2
TFAP2C,PAX2
TFAP2C,NFYC
TFAP2C,NFIL3
TFAP2C,NFE2L1
TFAP2C,KLF12
TFAP2C,JUNB
TFAP2C,HOXA9
TFAP2C,FOXO1
TFAP2C,FOXF2
TFAP2C,BRCA2
TFAP2C,ATF5
TFAP2C,DDB2
TFAP2C,HES1
TFAP2C,HEY2
TFAP2C,INSM1
TFAP2C,NOTCH3
TFAP2C,TLX3
TFAP2C,CDKN1A
TFAP2C,PPM1D
TFAP2C,DLK1
TFAP2C,P2RX6
TFAP2C,LHX2
TFAP2C,MAGEC2
TFAP2C,ANLN
TFAP2C,TNNI3
TFAP2C,PTEN
TFAP2C,EXT1
TFAP2C,CDK6
TFAP2C,NBN
TFAP2C,TNXB
TFAP2C,WNT1
TFAP2C,WNT7A
TFAP2C,WNT11
TFAP2C,CDC73
TFAP2C,FAM83D
TFAP2C,RTBDN
TFAP2C,WNT3A
TFAP2C,PENK
TFAP2C,MMP11
TFAP2C,MELK
TFAP2C,LHX1
TFAP2C,DUSP13
TFAP2C,CSMD3
TFAP2C,CSF3
TFAP2C,CFD
TFAP2C,BRAF
TFAP2C,WNT5A
TFAP2C,DCK
TFAP2C,MSH6
TFAP2C,NUSAP1
TFAP2C,RRM2
TFAP2C,PRC1
TFAP2C,PKMYT1
TFAP2C,CDCA7
TFAP2C,TOP2A
TFAP2C,RET
TFAP2C,PBK
TFAP2C,NOTCH1
TFAP2C,NEK2
